9178	4537	4068	5509	4458	263	136	353
9182	454	4068	5509	4474	261	136	349
9186	454	4068	5509	4482	26	136	348
9189	454	4068	5509	4640	26	136	348
9190	454	4068	5509	4808	46	216	348
9194	454	4068	5509	4822	766	221	156
9196	454	4068	5509	4824	977	232	1584
9200	454	4068	5509	4828	1163	24	1586
9213	454	4068	5509	4832	1265	248	1589
9226	454	4068	5509	4832	1357	257	1599
9232	454	4068	5509	4834	1423	278	1605
9240	454	4068	5509	4836	1466	311	1608
9249	454	4068	5509	4842	1505	1425	161
9262	454	4068	5509	4853	1519	1432	1617
9273	454	4068	5509	4864	1521	1432	1619
9275	454	4068	5509	4868	1521	1432	1619
9279	454	4068	5509	4870	1521	1432	1619
9283	454	4068	5509	4873	1521	1432	1619
9285	454	4068	5509	4876	1521	1432	1619
9286	454	4068	5509	4878	1521	1432	1619
9291	454	4068	5509	4880	1521	1432	1619
9298	4538	4068	5509	4885	1521	1432	1619
9304	4537	4053	5462	4889	1521	1432	1619
9312	4529	4042	5462	4892	1521	1432	1619
9318	4522	4003	5457	4894	1521	1432	1619
9332	4517	3987	5451	4896	1521	1432	1619
9345	4517	3987	5434	4898	1521	1432	1619
9346	4517	3987	5434	4901	1521	1432	1619
9353	4516	3987	5434	4904	1521	1432	1619
9360	4516	3987	5434	4907	1521	1432	1619
9366	4516	3987	5434	4910	1521	1432	1619
9374	4516	3987	5434	4912	1521	1432	1619
9378	4515	3969	5434	4914	1521	1432	1619
9382	4515	3969	5434	4916	1521	1432	1619
9387	4514	3969	5434	4922	1521	1432	1619
9390	4514	3969	5434	4928	1521	1432	1619
9392	4514	3969	5434	4930	1521	1432	1619
9393	4514	3969	5434	4932	1521	1432	1619
9394	4514	3969	5434	4934	1521	1432	1619
9400	451	3955	5434	4936	1521	1432	1619
9406	4463	3791	5434	4938	1521	1432	1619
9408	4403	1953	5434	4940	1521	1432	1619
9416	4233	1498	5412	4940	1521	1432	1619
9424	3986	627	5211	4942	1521	1432	1619
9442	3898	396	4809	4946	1521	1432	1619
9463	3946	397	4743	4952	1521	1432	1619
9471	4341	978	479	4953	1521	1432	1619
9475	4595	3801	6216	4955	1521	1432	1619
9479	4623	3879	6339	4956	1521	1432	1619
9482	4636	3931	6367	4958	1521	1432	1619
9486	4639	3937	6367	4960	1521	1432	1619
9489	4651	3969	6367	4961	1521	1432	1619
9492	4651	3969	6367	4973	1521	1432	1619
9500	4651	3969	6367	4986	1521	1432	1619
9508	4651	3969	6367	4990	1519	1432	1619
9509	4651	3969	6367	4991	1519	1432	1617
9511	4651	3969	6367	5007	1519	1432	1617
9514	4651	3969	6367	5022	1519	1432	1617
9518	4651	3969	6367	5024	1519	1432	1616
9523	4651	3969	6367	5026	1519	1432	1616
9529	4651	3969	6367	5029	1519	1432	1616
9534	4651	3969	6367	5038	1519	1432	1616
9538	4651	3969	6367	5046	1519	1432	1616
9543	4651	3969	6367	5048	1519	1432	1616
9548	4651	3969	6367	5050	1519	1432	1616
9554	4648	3937	6367	5053	1519	1432	1616
9561	4648	3937	6367	5056	1519	1432	1616
9566	4648	3937	6367	5068	1519	1432	1616
9571	4648	3937	6367	5080	1519	1432	1616
9576	4648	3937	6367	5082	1519	1432	1616
9578	4644	3931	6367	5084	1519	1432	1616
9580	4644	3931	6367	5086	1519	1432	1616
9584	461	3801	6367	5088	1519	1432	1616
9584	4491	2117	6367	5090	1519	1432	1616
9586	4339	2033	6303	5094	1519	1432	1616
9596	4099	1944	6063	5098	1519	1432	1616
9606	3986	1929	4809	5100	1519	1432	1616
9608	3937	1918	4743	5105	1519	1432	1616
9610	3895	1907	4741	5110	1519	1432	1616
9617	3809	1889	4739	5112	1519	1432	1616
9626	3224	174	4739	5115	1519	1432	1616
9634	2892	1733	4628	5118	1519	1432	1616
9641	2867	1733	45	5120	1519	1432	1616
9644	2855	1733	4472	5127	1519	1432	1616
9651	285	1733	4466	5135	1519	1432	1616
9660	2827	1733	4466	5138	1519	1432	1616
9668	278	1727	4445	5138	1519	1432	1616
9674	2662	1712	4441	5140	1519	1432	1616
9678	2368	1685	443	5142	1519	1432	1616
9690	1875	1535	4417	5147	1519	1432	1616
9700	1866	1529	2198	5154	1519	1432	1616
9702	1866	1529	2197	5158	1519	1432	1616
9712	1866	1529	2197	5160	1519	1432	1616
9722	1866	1529	2197	5162	1519	1432	1616
9724	1866	1529	2197	5164	1519	1432	1616
9726	1866	1529	2197	5164	1519	1432	1616
9730	1866	1529	2197	5166	1519	1432	1616
9734	1865	1529	2197	5168	1519	1432	1616
9737	1865	1529	2196	5172	1519	1432	1616
9758	1865	1529	2196	5174	1519	1432	1616
9782	1865	1529	2196	5177	1519	1432	1616
9790	1865	1529	2196	5182	1519	1432	1616
9792	1865	1529	2196	5186	1519	1432	1616
9794	1865	1529	2196	5188	1519	1432	1616
9796	1865	1529	2196	5192	1519	1432	1616
9800	1865	1529	2196	5194	1519	1432	1616
9806	1865	1529	2196	5196	1519	1432	1616
9808	1865	1529	2196	5200	1519	1432	1616
9812	1865	1529	2196	5204	1519	1432	1616
9815	1865	1529	2196	5206	1519	1432	1616
9817	1865	1529	2196	5206	1519	1432	1616
9819	1865	1529	2196	5210	1519	1432	1616
9820	1865	1529	2196	5214	1519	1432	1616
9825	1865	1529	2196	5216	1519	1432	1616
9830	1865	1529	2196	5218	1519	1432	1616
9832	1865	1529	2196	5220	1518	1432	1616
9838	1865	1529	2196	5220	1518	1432	1615
9844	1865	1529	2196	5226	1518	1432	1615
9848	1865	1529	2196	5231	1518	1432	1615
9852	1865	1529	2196	5236	1518	1432	1615
9854	1865	1529	2196	5242	1518	1432	1615
9856	1865	1529	2196	5244	1518	1432	1615
9856	1865	1529	2196	5248	1518	1432	1615
9858	1865	1529	2196	5257	1518	1432	1615
9862	1865	1529	2196	5264	1518	1432	1615
9871	1865	1529	2196	5266	1518	1432	1615
9878	2043	1529	2196	5270	1518	1432	1615
9881	2357	1529	6421	5274	1518	1432	1615
9886	2378	1529	7979	5279	1518	1432	1615
9890	2825	1529	8046	5281	1518	1432	1615
9892	336	1529	10177	5284	1518	1432	1615
9896	5332	1529	10786	5288	1518	1432	1615
9896	88073	717	14708	5292	1518	1432	1615
9900	9429	5288	6066	5296	1518	1432	1615
9904	9429	5288	1482	5299	1518	1432	1615
9908	9429	5288	1482	5304	1518	1432	1615
9912	9429	5288	1482	5308	1518	1432	1615
9919	9429	5288	1482	5310	1518	1432	1615
9924	11534	5838	1482	5312	1518	1432	1615
9927	14829	652	33057	5315	1518	1432	1615
9931	39364	10982	3864	5318	1518	1432	1615
9934	42414	14975	56696	5320	1518	1432	1615
9936	43176	15519	61136	5324	1518	1432	1615
9936	43231	15519	63721	5328	1518	1432	1615
9938	41979	10338	64121	5330	1518	1432	1615
9941	13961	9426	62684	5337	1518	1432	1615
9944	11235	9345	36593	5344	1518	1432	1615
9946	10317	9273	29035	5344	1518	1432	1615
9949	10224	9273	11342	5346	1518	1432	1615
9954	10203	9273	1119	5346	1518	1432	1615
9958	10158	9273	11057	5348	1518	1432	1615
9960	10151	9273	10992	5350	1518	1432	1615
9963	10151	9273	10992	5352	1518	1432	1615
9968	10151	9273	10992	5354	1518	1432	1615
9972	10151	9273	10992	5356	1521	1432	1615
9974	10151	9273	10992	5362	153	1432	1617
9978	10151	9273	10992	5366	1598	1433	162
9984	10151	9273	10992	5368	1685	1433	2923
9989	10151	9273	10992	5371	1804	1433	3004
9992	10151	9273	10992	5374	1983	1433	3108
10000	10151	9273	10992	5376	2164	1433	3182
10010	10151	9273	10992	5378	2347	1434	3295
10016	10151	9273	10992	5380	2552	1435	3368
10020	10151	9273	10992	5382	2655	1437	3462
10024	10151	9273	10992	5385	2743	1445	3462
10026	10151	9273	10992	5386	2808	1463	3469
10028	10151	9273	10992	5388	2841	1464	3481
10028	10151	9273	10992	5390	2862	1468	3482
10031	10151	9273	10992	5392	2866	1486	3482
10036	10151	9273	10992	5393	2886	1493	3482
10042	10151	9273	10992	5396	2895	1505	3484
10048	10151	9273	10992	5398	2902	1508	3505
10055	10151	9273	10992	5398	2912	1508	3516
10056	10151	9273	10992	5401	2918	1512	3544
10058	10151	9273	10992	5405	294	1521	3553
10059	10151	9273	10992	5410	2983	1566	3625
10060	10151	9273	10992	5414	303	1588	4254
10065	10151	9273	10992	5416	3086	1627	432
10072	10151	9273	10992	5416	3135	2611	4365
10081	10151	9273	10992	5419	317	2672	4388
10089	10151	9273	10992	5424	317	2672	4393
10090	10151	9273	10992	5430	317	2672	4393
10092	10151	9273	10992	5434	317	2672	4393
10096	10151	9273	10992	5435	317	2672	4393
10102	10151	9273	10992	5438	317	2672	4393
10105	10151	9273	10992	5440	317	2672	4393
10108	10151	9273	10992	5446	317	2672	4393
10110	10151	9273	10992	5454	317	2672	4393
10112	10151	9273	10992	5458	317	2672	4393
10114	10151	9273	10992	5460	317	2672	4393
10118	10151	9273	10992	5465	317	2672	4393
10121	10151	9273	10992	5472	317	2672	4393
10126	10151	9273	10992	5478	317	2672	4393
10132	10151	9273	10992	5482	3193	2672	4393
10137	10147	9273	10992	5482	3215	268	4402
10143	10147	9273	10992	5486	3237	268	4504
10148	10147	9273	10992	5491	3293	2682	4732
10150	10147	9273	10992	5494	3469	2694	4916
10154	10147	9273	10992	5500	365	2697	505
10154	10147	9273	10992	5508	4253	2788	5117
10156	10147	9273	10992	5514	4818	3125	5483
10159	10144	9273	10992	5518	491	3165	5592
10161	10144	9273	10992	5519	4972	3337	5858
10162	10137	9273	10992	5520	5022	4277	5976
10166	10137	9273	10977	5523	5049	43	6262
10168	10137	9273	10977	5526	5049	43	6316
10172	10137	9273	10977	5526	5049	43	6316
10178	10137	9273	10977	5528	5049	43	6316
10182	12728	94	10977	5529	5049	43	6316
10184	1564	957	24909	5534	5049	43	6316
10184	18292	9661	27147	5538	5043	43	6316
10186	20154	9806	28747	5538	5043	43	6299
10189	22502	10404	29736	5540	5043	43	6299
10190	23384	17416	34708	5541	5029	4295	6299
10192	23548	17648	36928	5544	5029	4295	6274
10195	23415	17502	37061	5548	5025	4295	6274
10198	2225	8751	36928	5550	5025	4295	6262
10200	19208	8255	33565	5552	5025	4295	6262
10203	15867	8129	29609	5554	5025	4295	6262
10207	13801	796	24672	5559	5025	4295	6262
10209	10123	7863	23302	5564	5025	4295	6262
10212	8751	779	20816	5565	5025	4295	6262
10216	8575	779	10349	5569	5023	4295	6262
10224	8575	779	10061	5576	5021	4295	6262
10228	8575	779	10061	5581	5021	4295	6262
10230	8575	779	10061	5582	5021	4295	6262
10232	8575	779	10061	5586	5019	4295	6262
10236	8575	779	10061	5590	5019	4295	6262
10238	8575	779	10061	5592	5019	4295	6262
10240	8575	779	10061	5594	5017	4295	6262
10242	8575	779	10061	5594	5017	4295	6262
10244	8575	779	10061	5597	5017	4295	6262
10246	8575	779	10061	5600	5017	4295	6262
10248	8575	779	10061	5602	5017	4295	6262
10251	8575	779	10061	5604	5013	4295	6262
10254	8575	779	10061	5608	5013	4295	6236
10258	8575	779	10061	5613	5013	4295	6236
10262	8575	779	10061	5618	5013	4295	6236
10264	8575	779	10061	5621	5013	4295	6236
10268	8575	779	10061	5625	5013	4295	6236
10274	8575	779	10061	5628	5013	4295	6236
10280	8575	779	10061	5630	5013	4295	6236
10282	8575	779	10061	5632	5013	4295	6236
10284	8575	779	10061	5634	501	4295	6236
10286	8575	779	10061	5637	4998	4278	6236
10287	8575	779	10061	5639	4976	4228	6236
10290	8557	7653	10061	5642	4963	4219	5859
10292	8517	734	10061	5644	4939	4143	5734
10294	84	6162	9994	5646	4923	298	5599
10298	8306	6	9681	5648	4909	2937	5563
10300	8214	579	9403	5652	4876	2871	5534
10308	8123	5543	9075	5652	4876	2871	5527
10316	8123	5543	8986	5654	4876	2871	5527
10322	8123	5543	8986	5656	4876	2871	5527
10326	8123	5543	8986	5658	4876	2871	5527
10328	8123	5543	8986	5664	4876	2871	5527
10330	8123	5543	8986	5670	4876	2871	5527
10333	8123	5543	8986	5674	4876	2871	5527
10334	8123	5543	8986	5676	4873	2837	5527
10337	8123	5543	8986	5681	487	2786	5527
10341	8123	5543	8986	5686	4864	2771	5527
10344	8123	5543	8986	5690	4853	2737	5527
10357	8123	5543	8986	5692	4841	2717	5527
10368	8146	5543	8986	5694	4798	2664	5527
10372	8179	5593	9016	5699	4689	2574	5527
10374	853	5981	9075	5704	4441	253	5513
10378	8789	7645	11649	5708	4167	2481	5457
10380	8854	7865	11932	5710	3822	2393	5411
10383	8875	7883	11962	5712	3401	2341	5374
10386	8896	7912	11962	5714	311	2308	532
10388	8896	7912	12018	5714	2839	2303	5137
10390	8896	7912	12018	5717	2639	2294	5029
10394	8896	7912	12018	5726	2564	2294	4371
10396	8896	7912	12018	5738	2561	2294	2902
10398	8896	7912	12018	5747	2561	2294	2896
10400	8896	7912	12018	5752	2561	2294	2896
10407	8896	7912	12018	5754	2561	2294	2896
10416	8896	7912	12018	5758	2561	2294	2896
10418	8896	7912	12018	5764	2561	2294	2896
10422	8896	7912	12018	5768	2561	2294	2896
10424	8896	7912	12018	5768	2561	2294	2896
10426	8909	7912	12018	5771	2561	2294	2896
10428	8922	7912	12018	5774	2561	2294	2896
10431	9021	7919	12082	5775	2561	2294	2896
10438	925	7927	12184	5776	2561	2294	2896
10442	11259	798	18976	5782	2561	2294	2896
10444	12111	8025	25002	5788	2561	2294	2896
10446	13013	8074	25298	5792	2561	2294	2896
10449	13263	8084	25547	5796	2561	2294	2896
10452	14064	8089	25547	5800	2561	2294	2896
10457	18268	8183	26175	5802	2561	2294	2896
10461	23428	847	29196	5810	2561	2294	2896
10462	2526	8738	32625	5814	2561	2294	2896
10466	26624	19835	33178	5818	2561	2294	2896
10470	26763	20584	33665	5825	2561	2294	2896
10472	26809	20584	33665	5829	2561	2294	2896
10476	26856	20584	33665	5830	2561	2294	2896
10480	26856	20584	33665	5834	2561	2294	2896
10480	26856	20584	33665	5837	2561	2294	2896
10482	26856	20584	33665	5840	2561	2294	2896
10486	26856	20584	33665	5844	2561	2294	2896
10490	26856	20584	33665	5847	2561	2294	2896
10492	26494	19641	33665	5850	2561	2294	2896
10496	2509	11464	33568	5850	2561	2294	2896
10498	18087	1063	33178	5852	2561	2294	2896
10506	11873	10474	31043	5857	2561	2294	2896
10516	11804	10474	13419	5866	2559	2293	2896
10522	11804	10474	13302	5872	2549	2279	2896
10526	11804	10474	13302	5874	2532	1735	2894
10528	11804	10474	13302	5876	25	1702	2894
10531	11804	10474	13302	5878	2474	1668	287
10534	11804	10474	13302	5883	244	1655	2863
10538	11804	10474	13302	5889	24	1651	2844
10544	11804	10474	13302	5894	2342	1648	2844
10546	11804	10474	13302	5898	229	1638	2835
10548	11804	10474	13302	5900	2229	1624	2794
10550	11804	10474	13302	5901	2164	1622	2786
10554	11804	10474	13302	5902	2081	162	2782
10560	11804	10474	13302	5907	2003	1609	2765
10564	11804	10474	13302	5912	1946	1608	2737
10568	11804	10474	13302	5914	1886	1602	2726
10569	11804	10474	13302	5920	1832	1595	2709
10572	11804	10474	13302	5926	179	1595	2668
10576	11804	10474	13302	5930	1761	1589	2653
10580	11804	10474	13302	5932	1734	1587	2615
10584	11804	10474	13302	5936	1719	1587	2595
10588	11804	10474	13302	5942	1708	1587	2528
10588	11804	10474	13302	5946	1699	1586	1814
10590	11804	10474	13302	5948	1689	1586	1792
10593	11804	10474	13302	5980	1687	1586	1785
10598	11804	10474	13302	6014	1687	1586	1782
10602	11804	10474	13302	6019	1687	1586	1782
10606	11804	10474	13302	6020	1687	1586	1782
10610	11804	10474	13302	6022	1687	1586	1782
10614	11804	10474	13302	6024	1687	1586	1782
10620	11591	5891	13302	6030	1687	1586	1782
10622	11174	5601	13205	6036	1687	1586	1782
10624	10713	5573	1317	6038	1687	1586	1782
10629	10237	5533	13076	6045	1687	1587	1782
10634	9387	4176	13036	6056	1687	1587	1782
10636	8073	3303	12738	6062	1687	1587	1782
10638	7197	3285	1248	6064	1687	1587	1782
10640	6883	3241	11919	6068	1687	1587	1782
10642	6755	32	11806	6072	1687	1587	1782
10646	6501	3131	11693	6074	1687	1587	1782
10650	5934	2856	11582	6076	1687	1587	1782
10656	5406	2703	11333	6080	1687	1587	1782
10660	5198	2537	11114	6084	1687	1587	1782
10660	4898	2349	1105	6086	1687	1587	1782
10666	4316	2178	10928	6087	1687	1587	1782
10673	4187	1933	6094	6090	1687	1587	1782
10680	4187	1933	6019	6093	1687	1587	1782
10684	4187	1933	6019	6094	1687	1587	1782
10686	4187	1933	6019	6096	1687	1587	1782
10690	4178	188	6019	6100	1687	1587	1782
10698	4178	188	6019	6103	1687	1587	1782
10702	4178	188	6019	6109	1687	1587	1782
10708	4178	188	6019	6120	1687	1587	1782
10713	4291	1986	6019	6130	1687	1587	1782
10716	457	2226	6132	6134	1687	1587	1782
10720	5035	2397	6386	6136	1687	1587	1782
10720	546	301	6446	6140	1687	1587	1782
10723	5813	3613	6541	6153	1687	1587	1782
10726	5933	4371	6555	6166	1687	1587	1782
10732	5967	471	6555	6173	1687	1587	1782
10738	5986	4819	6555	6176	1687	1587	1782
10743	5994	5258	6555	6176	1687	1587	1782
10744	5994	5258	6559	6180	1687	1587	1782
10748	5996	529	6559	6182	1687	1587	1782
10754	5998	5306	6559	6184	1687	1587	1782
10760	6001	5306	6559	6186	1687	1587	1782
10762	6012	5374	6559	6188	1687	1587	1782
10764	6018	541	6559	6190	1687	1587	1782
10767	6022	5434	6559	6194	1687	1587	1782
10770	6028	5448	6559	6196	1687	1587	1782
10774	6033	5448	6559	6198	1687	1587	1782
10778	6033	5448	6559	6200	1687	1587	1782
10781	6035	5457	6559	6204	1688	1587	1782
10786	6035	5457	6559	6206	1688	1588	1782
10788	6035	5457	6559	6212	1688	1588	1785
10791	6035	5457	6559	6216	1688	1588	1785
10794	6035	5457	6559	6218	1688	1588	1785
10798	6035	5457	6559	6220	1688	1588	1785
10800	6035	5457	6559	6222	1688	1588	1785
10805	6035	5457	6559	6223	1688	1588	1785
10811	6035	5457	6559	6225	1688	1588	1785
10814	6035	5457	6559	6228	1688	1588	1785
10816	6035	5457	6559	6232	1688	1588	1785
10818	6035	5457	6559	6232	1688	1588	1785
10818	6035	5457	6559	6235	1688	1588	1785
10820	6035	5457	6559	6238	1688	1588	1785
10824	6035	5457	6559	6245	1688	1588	1785
10831	6035	5457	6559	6252	1688	1588	1785
10840	6035	5457	6559	6257	1688	1588	1785
10848	6035	5457	6559	6262	1688	1588	1785
10853	6035	5457	6559	6266	1688	1588	1785
10854	6035	5457	6559	6272	1689	1592	1785
10856	6035	5457	6559	6276	169	1594	1786
10860	6035	5457	6559	6278	169	1594	1788
10874	6035	5457	6559	6279	169	1594	1788
10886	6035	5457	6559	6281	1691	1595	1788
10890	6035	5457	6559	6282	1691	1595	1789
10896	6035	5457	6559	6284	1691	1595	1789
10898	6035	5457	6559	6286	1691	1595	1789
10900	6035	5457	6559	6290	1691	1595	1789
10904	6035	5457	6559	6292	1691	1595	1789
10906	6035	5457	6559	6296	1691	1595	1789
10910	6035	5457	6559	6297	1691	1595	1789
10914	6035	5457	6559	6298	1691	1595	1789
10917	6035	5457	6559	6304	1691	1595	1789
10920	6035	5457	6559	6308	1691	1595	1789
10922	6035	5457	6559	6310	1691	1595	1789
10923	6035	5457	6559	6312	1691	1595	1789
10926	6035	5457	6559	6316	1691	1595	1789
10931	6035	5457	6559	6320	1691	1595	1789
10937	6035	5457	6559	6321	1691	1595	1789
10941	6035	5457	6559	6323	1691	1595	1789
10944	6035	5457	6559	6334	1691	1595	1789
10946	6035	5457	6559	6346	1691	1595	1789
10950	6035	5457	6559	6346	1691	1595	1789
10957	6035	5457	6559	6348	1691	1595	1789
10963	6035	5457	6559	6352	1691	1595	1789
10966	6035	5457	6559	6354	1691	1595	1789
10968	6035	5457	6559	6355	1691	1595	1789
10972	6035	5457	6559	6358	1691	1595	1789
10977	6031	5448	6559	6360	1691	1595	1789
10980	6022	5448	6559	6363	1691	1595	1789
10984	6003	5431	6555	6367	1691	1595	1789
10988	5995	541	6555	6372	1691	1595	1789
10992	5889	2829	6555	6378	1691	1595	1789
10996	5498	2495	6555	6386	1691	1595	1789
10998	4861	2373	6555	6394	1691	1595	1789
11000	3921	231	6548	6396	1691	1595	1789
11002	3185	2251	6462	6400	1691	1595	1789
11004	2722	2228	6355	6405	1692	1595	1789
11014	2613	2227	569	6407	1692	1595	1789
11029	2613	2227	3043	6409	1692	1595	1789
11036	2616	2228	3043	6411	1692	1595	1789
11040	2616	2228	3053	6412	1692	1595	1789
11044	2616	2228	3053	6414	1692	1595	1789
11053	2616	2228	3053	6416	1692	1595	1789
11060	2616	2228	3053	6418	1692	1595	1789
11067	2616	2228	3053	6422	1692	1595	1789
11076	2616	2228	3053	6426	1692	1595	1789
11080	2616	2228	3053	6428	1692	1595	1789
11086	2616	2228	3053	6434	1692	1595	1789
11092	2616	2228	3053	6436	1692	1595	1789
11097	2616	2228	3053	6438	1692	1595	1789
11106	2616	2228	3053	6439	1692	1595	1789
11112	2616	2228	3053	6442	1692	1595	1789
11116	2616	2228	3053	6444	1692	1595	1789
11121	2616	2228	3053	6450	1692	1595	1789
11144	2616	2228	3053	6458	1692	1595	1789
11167	2635	2228	3053	6462	1692	1595	1789
11170	2644	2228	3075	6468	1692	1595	1789
11173	2668	2228	3087	6471	1692	1595	1789
11177	269	2228	311	6472	1692	1595	1789
11180	2726	2228	3165	6474	1692	1595	1789
11189	2742	2228	3289	6476	1692	1595	1789
11202	5806	2431	6374	6480	1692	1595	1789
11208	6701	252	8863	6484	1692	1595	1789
11215	8222	6609	9067	6491	1692	1595	1789
11222	8257	666	11369	6498	1692	1595	1789
11226	8257	666	11515	6502	1692	1595	1789
11230	8257	666	11515	6512	1692	1595	1789
11234	8257	666	11515	6521	1692	1595	1789
11234	8257	666	11515	6522	1692	1595	1789
11237	8252	666	11515	6525	1692	1595	1789
11240	8252	666	11515	6528	1692	1595	1789
11244	8252	666	11515	6530	1692	1595	1789
11250	8252	666	11515	6532	1692	1595	1789
11254	8242	6612	11515	6534	1692	1595	1789
11257	823	6609	11369	6538	1692	1595	1789
11261	8225	6597	11369	6544	1692	1595	1789
11264	7989	3685	11369	6548	1692	1595	1789
11268	7737	3644	10366	6549	1692	1595	1789
11280	7696	3639	9186	6552	1692	1595	1789
11289	7673	3633	9163	6555	1692	1595	1789
11294	752	3584	9138	6560	1692	1595	1789
11296	6995	3525	912	6566	1693	1595	1789
11301	6292	346	9051	6570	1704	1596	179
11306	5447	3261	8859	6573	1716	1601	1812
11308	4682	3174	8666	6574	1735	1602	2291
11314	3866	3133	8444	6576	1737	1602	2494
11324	3704	3133	7678	6578	1749	1604	2494
11332	365	3104	6612	6585	1759	1606	2565
11344	3621	3104	6508	6591	178	1607	2619
11354	3597	3104	6374	6594	1796	1608	2672
11363	3578	3104	381	6596	1814	1608	2702
11372	3527	3095	3782	6600	1835	1618	2734
11380	3524	3095	3732	6603	185	1627	2809
11392	3524	3095	3729	6612	1854	1627	2819
11418	3524	3095	3729	6618	1854	1627	2819
11440	3524	3095	3729	6623	1854	1627	2819
11444	3524	3095	3729	6632	1854	1627	2819
11451	3524	3095	3729	6638	1854	1627	2819
11464	3524	3095	3729	6640	1854	1627	2819
11473	3524	3095	3729	6644	1854	1627	2819
11478	3524	3095	3729	6647	1854	1627	2819
11482	3524	3095	3729	6650	1854	1627	2819
11490	3524	3095	3729	6653	1854	1627	2819
11500	3524	3095	3729	6660	1854	1627	2819
11506	3524	3095	3729	6664	1854	1627	2819
11512	3524	3095	3729	6668	1854	1627	2819
11518	3524	3095	3729	6674	1854	1627	2819
11528	3524	3095	3729	6684	1854	1627	2819
11535	3524	3095	3729	6692	1854	1627	2819
11540	3524	3095	3729	6693	1854	1627	2819
11543	3524	3095	3729	6704	1854	1627	2819
11546	3524	3095	3729	6720	1854	1627	2819
11550	3524	3095	3729	6728	2039	1627	2819
11555	3524	3095	3729	6734	222	1629	7448
11563	3524	3095	3729	6742	2433	1629	8359
11576	3524	3095	3729	6746	2669	1629	896
11582	3524	3095	3729	6748	3671	163	9566
11584	3524	3095	3729	6750	4669	1632	11309
11588	3524	3095	3729	6752	6243	1632	12108
11596	3524	3095	3729	6754	7877	1636	12932
11606	3524	3095	3729	6759	10164	2444	13256
11611	3524	3095	3729	6762	10721	2651	14473
11617	3524	3095	3729	6762	10904	2853	14539
11622	3524	3095	3729	6764	11045	7386	14569
11626	3524	3095	3729	6766	1117	7606	14569
11630	3524	3095	3729	6770	11228	7822	14569
11632	3524	3095	3729	6774	11242	7853	14569
11634	3524	3095	3729	6779	11242	7853	14586
11640	3524	3095	3729	6782	11242	7853	14586
11649	3524	3095	3729	6783	11242	7853	14586
11655	3524	3095	3729	6786	11242	7853	14586
11658	3524	3095	3729	6790	11242	7853	14586
11662	3524	3095	3729	6792	11242	7853	14586
11672	3524	3095	3729	6794	11242	7853	14586
11687	3524	3095	3729	6796	11242	7853	14586
11697	3525	3097	3729	6800	11242	7853	14586
11702	3527	3098	3732	6802	11242	7853	14586
11703	3531	3101	3733	6804	11242	7853	14586
11706	3533	3101	3737	6808	11242	7853	14586
11708	3534	3104	3746	6812	11242	7853	14586
11710	3538	3133	3746	6816	11242	7853	14586
11714	354	3133	3798	6819	10365	231	14586
11714	3541	3134	3802	6820	9248	2241	14525
11720	3541	3134	3802	6823	8219	2233	13378
11726	3541	3134	3802	6826	7588	2222	12807
11729	3541	3134	3802	6828	7148	2221	12702
11734	3541	3134	3802	6830	6213	2198	12585
11739	3541	3134	3802	6832	5272	2197	12255
11744	3541	3134	3802	6834	4408	2195	11983
11752	3541	3134	3802	6836	3383	2182	11443
11760	3541	3134	3802	6841	2509	2173	10178
11764	3542	3136	3802	6844	2382	2171	7606
11766	3543	3136	3802	6846	2321	2171	2436
11776	3546	3141	3806	6856	2304	2171	2422
11784	3548	3153	381	6868	2304	2171	2418
11786	3548	3153	3818	6872	2304	2171	2418
11795	3548	3153	3818	6874	2304	2171	2418
11806	3552	3153	3818	6876	2304	2171	2418
11814	3635	3153	3819	6880	2304	2171	2418
11816	3646	3153	3899	6884	2304	2171	2418
11818	3646	3153	391	6886	2304	2171	2418
11818	3646	3153	391	6888	2304	2171	2418
11822	3646	3153	391	6891	2304	2171	2418
11826	3646	3153	391	6894	2304	2171	2418
11832	3646	3153	391	6902	2304	2171	2418
11836	3543	3133	391	6910	2304	2171	2418
11838	3515	3101	3828	6912	2304	2171	2418
11840	3514	3098	3819	6921	2304	2171	2418
11848	3514	3098	3819	6938	2304	2171	2418
11864	3515	3098	3819	6947	2304	2171	2418
11872	3523	3098	3824	6950	2304	2171	2418
11874	3545	3127	3896	6955	2304	2171	2418
11882	3595	3173	4061	6960	2304	2171	2418
11888	365	3279	4406	6962	2304	2171	2418
11892	3691	3417	4548	6963	2304	2171	2418
11896	3697	3421	4595	6964	2304	2171	2418
11899	3703	3425	4608	6966	2304	2171	2418
11901	3704	3425	4608	6967	2304	2171	2418
11904	3704	3425	4608	6968	2304	2171	2418
11908	3705	3427	4608	6970	2304	2171	2418
11910	3705	3427	4608	6972	2304	2171	2418
11912	3705	3427	4608	6974	2304	2171	2418
11914	3705	3427	4608	6976	2304	2171	2418
11918	3705	3427	4608	6978	2304	2171	2418
11923	3705	3427	4608	6980	2304	2171	2418
11926	3705	3427	4608	6982	2304	2171	2418
11928	3705	3427	4608	6986	2304	2171	2418
11934	3705	3427	4608	6988	2304	2171	2418
11938	3705	3427	4608	6990	2304	2171	2418
11940	3705	3427	4608	6992	2304	2171	2418
11942	3705	3427	4608	6996	2304	2171	2418
11944	3705	3427	4608	7000	2304	2171	2418
11946	3705	3427	4608	7002	2304	2171	2418
